PRESNATN_DAYHMINSEC,WTCD_RGDVS_CD,WTCD_RGDVS,PRSNT_WETHER_CN,NOPHN_CD,VSBT_DIST,ALL_CLAM,MFALF_CLAM,ACLF,PRSNT_CELSTEMP,DWP_CELSTEMP,DSFX,FEEL_CELSTEMP,TOP_CELSTEMP,NMYR_TOP_CELSTEMP,CTNY_TOP_CELSTEMP,LWST_CELSTEMP,NMYR_LWST_CELSTEMP,CTNY_LWST_CELSTEMP,DAY_PRCPT,PCNTS_PRCPT,NW_MSNF,MSNF,RLTV_HMDT,WNDRC_CN,WIND_MPS,LAST_CHANGE_DAYHMINSEC
2026040211,138,포항,留묒쓬,-99.0,37.54,0,0,-99.0,16.2,1.0,-99,-99,-99,-99,-99,-99,-99,-99.0,0.3,-99,-99,-99.0,36.0,25.0,3.0,202604.0
2026040411,254,순창군,援щ쫫留롮쓬,-99.0,50.0,8,3,-99.0,15.9,9.7,-99,-99,-99,-99,-99,-99,-99,-99.0,39.6,-99,-99,-99.0,67.0,9.0,2.3,202604.0
2026040207,201,강화,留묒쓬,-99.0,16.73,0,0,-99.0,4.3,1.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,84.0,32.0,0.7,202604.0
2026040303,984,,援щ쫫留롮쓬,-99.0,1.65,6,6,-99.0,6.1,4.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,91.0,0.0,0.2,202604.0
2026040621,106,동해,留묒쓬,-99.0,44.88,0,0,-99.0,12.1,-0.4,-99,-99,-99,-99,-99,-99,-99,-99.0,1.7,-99,-99,-99.0,42.0,11.0,0.9,202604.0
2026040303,289,산청,?먮┝,-99.0,12.35,9,0,-99.0,7.1,2.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,75.0,2.0,0.5,202604.0
2026040507,90,속초,留묒쓬,-99.0,7.51,0,0,-99.0,8.6,6.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,88.0,34.0,2.5,202604.0
2026040618,143,대구,"?섎뒛?곹깭 蹂?붿뾾??,2.00""",-99.0,10.0,8,-99,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,,-99.0,202604.0,
2026040623,216,태백,留묒쓬,-99.0,45.86,0,0,-99.0,6.0,-6.9,-99,-99,-99,-99,-99,-99,-99,-99.0,5.5,-99,-99,-99.0,39.0,23.0,2.9,202604.0
2026040513,226,보은,援щ쫫議곌툑,-99.0,38.14,5,0,-99.0,15.0,3.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,45.0,9.0,1.1,202604.0
2026040208,90,속초,留묒쓬,-99.0,9.16,0,0,-99.0,9.3,8.6,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,96.0,16.0,0.9,202604.0
2026040210,146,전주,?곕Т,5.0,7.36,0,0,-99.0,11.9,5.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,67.0,18.0,1.2,202604.0
2026033120,101,춘천,援щ쫫留롮쓬,-99.0,42.65,8,1,-99.0,11.9,6.7,-99,-99,-99,-99,-99,-99,-99,-99.0,8.1,-99,-99,-99.0,71.0,7.0,0.9,203000.0
2026040601,255,북창원,留묒쓬,-99.0,27.23,0,0,-99.0,11.7,7.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,77.0,34.0,0.7,202604.0
2026033105,244,임실,?먮┝,-99.0,36.72,9,9,-99.0,10.6,9.3,-99,-99,-99,-99,-99,-99,-99,-99.0,7.6,-99,-99,-99.0,92.0,5.0,1.7,203000.0
2026040704,133,대전,留묒쓬,-99.0,50.0,0,0,-99.0,3.2,-4.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,57.0,32.0,1.4,202604.0
2026033109,188,성산,留묒쓬,-99.0,20.12,0,0,-99.0,13.2,9.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,78.0,27.0,6.7,203000.0
2026033105,288,밀양,?먮┝,-99.0,6.28,10,2,-99.0,12.0,11.0,-99,-99,-99,-99,-99,-99,-99,-99.0,7.7,-99,-99,-99.0,94.0,29.0,1.4,203000.0
2026040609,90,속초,援щ쫫留롮쓬,-99.0,50.0,8,2,-99.0,13.1,3.7,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,53.0,11.0,3.0,202604.0
2026040607,258,보성군,援щ쫫留롮쓬,-99.0,10.0,8,1,-99.0,9.0,8.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,94.0,36.0,0.6,202604.0
2026040513,146,전주,留묒쓬,-99.0,20.09,2,0,-99.0,15.3,5.4,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,52.0,16.0,1.9,202604.0
2026040405,140,군산,?먮┝,-99.0,4.42,10,4,-99.0,10.1,8.5,-99,-99,-99,-99,-99,-99,-99,-99.0,24.4,-99,-99,-99.0,90.0,36.0,3.7,202604.0
2026040516,272,영주,留묒쓬,-99.0,37.71,0,0,-99.0,18.5,1.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,31.0,18.0,2.4,202604.0
2026040718,106,동해,留묒쓬,-99.0,50.0,0,0,-99.0,10.6,-4.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,34.0,11.0,1.6,202604.0
2026033105,168,여수,"鍮꾨걹??,21.00""",9.84,10.0,7,-99,11.9,10.6,-99.0,-99,-99,-99,-99,-99,-99,-99,0.7,-99.0,-99,-99,92.0,5.0,3.3,203000.0,
2026033108,259,강진군,?먮┝,-99.0,26.46,9,9,-99.0,12.7,10.2,-99,-99,-99,-99,-99,-99,-99,-99.0,3.1,-99,-99,-99.0,85.0,32.0,4.2,203000.0
2026033113,216,태백,?먮┝,-99.0,2.97,9,9,-99.0,6.4,5.1,-99,-99,-99,-99,-99,-99,-99,-99.0,24.7,-99,-99,-99.0,92.0,34.0,3.3,203000.0
2026040310,253,김해시,援щ쫫留롮쓬,-99.0,23.52,8,2,-99.0,18.4,2.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,35.0,0.0,0.0,202604.0
2026040420,211,인제,留묒쓬,-99.0,40.07,0,0,-99.0,15.1,6.8,-99,-99,-99,-99,-99,-99,-99,-99.0,5.4,-99,-99,-99.0,58.0,23.0,1.1,202604.0
2026033107,121,영월,?먮┝,-99.0,47.83,9,9,-99.0,9.5,7.6,-99,-99,-99,-99,-99,-99,-99,-99.0,12.4,-99,-99,-99.0,88.0,29.0,1.9,203000.0
2026040509,192,진주,援щ쫫議곌툑,-99.0,50.0,5,2,-99.0,11.2,5.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,66.0,27.0,1.1,202604.0
2026040503,243,부안,?먮┝,-99.0,17.35,9,9,-99.0,7.6,3.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,76.0,25.0,1.6,202604.0
2026040318,137,상주,?먮┝,-99.0,31.22,10,3,-99.0,21.0,3.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,31.0,16.0,1.8,202604.0
2026040512,284,거창,援щ쫫議곌툑,-99.0,50.0,5,0,-99.0,16.399999,5.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,47.0,7.0,2.2,202604.0
2026040608,221,제천,?먮┝,-99.0,8.44,9,2,-99.0,8.0,7.2,-99,-99,-99,-99,-99,-99,-99,-99.0,3.2,-99,-99,-99.0,95.0,7.0,1.1,202604.0
2026040414,982,,留묒쓬,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,,-99.0,202604.0
2026040122,238,금산,援щ쫫留롮쓬,-99.0,24.09,7,4,-99.0,9.6,4.099999,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,69.0,0.0,0.1,203000.0
2026040300,273,문경,留묒쓬,-99.0,29.72,0,0,-99.0,8.6,0.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,55.0,32.0,1.4,202604.0
2026040104,273,문경,?먮┝,-99.0,23.81,10,8,-99.0,9.0,7.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,89.0,32.0,0.5,203000.0
2026040104,255,북창원,?먮┝,-99.0,39.38,10,10,-99.0,12.9,7.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,71.0,0.0,0.3,203000.0
2026040418,155,창원,援щ쫫議곌툑,-99.0,50.0,3,1,-99.0,18.3,12.0,-99,-99,-99,-99,-99,-99,-99,-99.0,65.7,-99,-99,-99.0,67.0,11.0,0.9,202604.0
2026040116,271,봉화,?먮┝,-99.0,4.36,10,6,-99.0,10.5,9.7,-99,-99,-99,-99,-99,-99,-99,-99.0,4.099999,-99,-99,-99.0,95.0,0.0,0.2,203000.0
2026033109,255,북창원,?먮┝,-99.0,50.0,9,9,-99.0,13.4,11.0,-99,-99,-99,-99,-99,-99,-99,-99.0,10.0,-99,-99,-99.0,86.0,29.0,2.8,203000.0
2026033120,159,부산,?먮┝,-99.0,31.58,10,10,-99.0,13.3,7.2,-99,-99,-99,-99,-99,-99,-99,-99.0,9.9,-99,-99,-99.0,67.0,9.0,2.7,203000.0
2026040419,294,거제,留묒쓬,-99.0,48.92,0,0,-99.0,15.7,11.8,-99,-99,-99,-99,-99,-99,-99,-99.0,49.4,-99,-99,-99.0,78.0,29.0,1.4,202604.0
2026040620,279,구미,留묒쓬,-99.0,22.54,0,0,-99.0,10.9,7.3,-99,-99,-99,-99,-99,-99,-99,-99.0,12.5,-99,-99,-99.0,79.0,27.0,2.0,202604.0
2026040705,226,보은,留묒쓬,-99.0,48.86,0,0,-99.0,-0.1,-1.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,88.0,0.0,0.0,202604.0
2026040523,258,보성군,留묒쓬,-99.0,16.57,0,0,-99.0,8.7,7.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,91.0,0.0,0.3,202604.0
2026040112,232,천안,?먮┝,-99.0,14.41,9,2,-99.0,16.399999,9.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,62.0,20.0,1.3,203000.0
2026040518,221,제천,留묒쓬,-99.0,50.0,0,0,-99.0,16.399999,-5.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,22.0,25.0,3.5,202604.0
2026040201,102,백령도,留묒쓬,-99.0,17.75,0,0,-99.0,8.1,0.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,59.0,29.0,3.6,202604.0
2026040422,106,동해,留묒쓬,-99.0,2.79,0,0,-99.0,11.2,10.7,-99,-99,-99,-99,-99,-99,-99,-99.0,16.9,-99,-99,-99.0,97.0,18.0,1.0,202604.0
2026033119,260,장흥,?먮┝,-99.0,22.35,10,10,-99.0,15.0,10.7,-99,-99,-99,-99,-99,-99,-99,-99.0,3.0,-99,-99,-99.0,76.0,16.0,2.8,203000.0
2026040415,243,부안,援щ쫫議곌툑,-99.0,9.6,4,4,-99.0,13.0,9.0,-99,-99,-99,-99,-99,-99,-99,-99.0,38.3,-99,-99,-99.0,77.0,29.0,4.6,202604.0
2026040701,137,상주,留묒쓬,-99.0,50.0,0,0,-99.0,7.5,-8.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,30.0,32.0,0.8,202604.0
2026040114,105,강릉,?먮┝,-99.0,28.46,9,8,-99.0,16.8,9.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,63.0,7.0,1.4,203000.0
2026040316,143,대구,?먮┝,-99.0,18.83,9,0,-99.0,22.9,-0.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,21.0,20.0,2.8,202604.0
2026040210,108,서울,留묒쓬,-99.0,11.21,0,0,-99.0,12.1,3.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,54.0,23.0,2.4,202604.0
2026040310,263,의령군,援щ쫫留롮쓬,-99.0,16.92,8,4,-99.0,14.1,-1.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,35.0,11.0,1.7,202604.0
2026040622,272,영주,留묒쓬,-99.0,26.18,0,0,-99.0,9.2,2.0,-99,-99,-99,-99,-99,-99,-99,-99.0,2.2,-99,-99,-99.0,61.0,29.0,4.2,202604.0
2026040113,159,부산,?쏀븳鍮꾨떒??留ㅼ떆3mm?댄븯),60.0,18.59,10,9,-99.0,13.5,8.5,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,72.0,7.0,1.7,203000.0
2026040206,244,임실,留묒쓬,-99.0,6.08,0,0,-99.0,1.0,0.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,95.0,27.0,0.5,202604.0
2026040608,133,대전,"鍮꾨걹??,21.00""",2.14,10.0,6,-99,9.8,9.3,-99.0,-99,-99,-99,-99,-99,-99,-99,5.9,-99.0,-99,-99,97.0,0.0,0.3,202604.0,
2026040617,244,임실,?먮┝,-99.0,36.91,9,9,-99.0,11.7,9.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,84.0,2.0,1.0,202604.0
2026040220,243,부안,留묒쓬,-99.0,4.05,0,0,-99.0,9.0,7.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,88.0,32.0,0.8,202604.0
2026040521,983,,留묒쓬,-99.0,50.0,0,0,-99.0,10.0,-0.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,49.0,36.0,1.0,202604.0
2026040520,143,대구,留묒쓬,-99.0,40.77,0,0,-99.0,15.6,4.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,46.0,0.0,0.3,202604.0
2026040709,247,남원,留묒쓬,-99.0,41.73,0,0,-99.0,7.7,-4.7,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,41.0,34.0,1.6,202604.0
2026040402,294,거제,?먮┝,-99.0,6.8,10,10,-99.0,12.6,11.9,-99,-99,-99,-99,-99,-99,-99,-99.0,3.6,-99,-99,-99.0,96.0,9.0,1.3,202604.0
2026033108,294,거제,?먮┝,-99.0,34.27,9,9,-99.0,11.6,10.5,-99,-99,-99,-99,-99,-99,-99,-99.0,7.7,-99,-99,-99.0,93.0,29.0,1.7,203000.0
2026040600,277,영덕,留묒쓬,-99.0,49.36,0,0,-99.0,10.4,3.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,62.0,18.0,3.1,202604.0
2026040619,263,의령군,?먮┝,-99.0,3.39,10,3,-99.0,11.7,9.4,-99,-99,-99,-99,-99,-99,-99,-99.0,1.9,-99,-99,-99.0,86.0,9.0,2.7,202604.0
2026040322,257,양산시,?먮┝,-99.0,7.12,10,6,-99.0,15.9,10.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,72.0,23.0,1.6,202604.0
2026040618,982,,留묒쓬,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,,-99.0,202604.0
2026040618,259,강진군,援щ쫫留롮쓬,-99.0,-99.0,8,8,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,,-99.0,202604.0
2026040222,202,양평,留묒쓬,-99.0,17.49,0,0,-99.0,11.4,-0.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,45.0,32.0,1.6,202604.0
2026033106,137,상주,?먮┝,-99.0,9.9,10,5,-99.0,10.1,9.6,-99,-99,-99,-99,-99,-99,-99,-99.0,26.6,-99,-99,-99.0,97.0,0.0,0.1,203000.0
2026040717,272,영주,留묒쓬,-99.0,39.62,0,0,-99.0,12.6,-9.8,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,20.0,29.0,4.4,202604.0
2026040318,257,양산시,?먮┝,-99.0,6.74,10,10,-99.0,17.3,10.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,63.0,25.0,3.5,202604.0
2026040308,263,의령군,留묒쓬,-99.0,19.54,0,0,-99.0,7.1,1.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,67.0,0.0,0.4,202604.0
2026040507,115,울릉도,"?덇컻??,28.00""",3.03,7.0,3,-99,11.9,11.1,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,95.0,9.0,1.5,202604.0,
2026040619,284,거창,援щ쫫留롮쓬,-99.0,29.78,6,2,-99.0,10.7,8.199999,-99,-99,-99,-99,-99,-99,-99,-99.0,8.0,-99,-99,-99.0,85.0,29.0,1.1,202604.0
2026040505,203,이천,?먮┝,-99.0,12.17,9,9,-99.0,6.7,4.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,85.0,20.0,1.2,202604.0
2026040413,129,서산,援щ쫫留롮쓬,-99.0,29.16,6,6,-99.0,15.9,8.8,-99,-99,-99,-99,-99,-99,-99,-99.0,7.8,-99,-99,-99.0,63.0,32.0,6.4,202604.0
2026040506,984,,?먮┝,-99.0,8.52,9,9,-99.0,7.0,4.099999,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,82.0,27.0,0.9,202604.0
2026040606,137,상주,援щ쫫留롮쓬,-99.0,30.47,7,7,-99.0,10.6,5.5,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,71.0,29.0,0.5,202604.0
2026040101,235,보령,?먮┝,-99.0,4.31,9,2,-99.0,8.7,7.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,91.0,23.0,2.5,203000.0
2026040722,146,전주,留묒쓬,-99.0,43.67,0,0,-99.0,5.2,-1.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,62.0,23.0,2.4,202604.0
2026040507,130,울진,留묒쓬,-99.0,16.34,0,0,-99.0,8.3,6.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,88.0,29.0,1.9,202604.0
2026040702,143,대구,援щ쫫議곌툑,-99.0,50.0,3,0,-99.0,9.2,-5.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,36.0,29.0,4.3,202604.0
2026040407,238,금산,?먮┝,-99.0,6.85,10,7,-99.0,10.0,9.9,-99,-99,-99,-99,-99,-99,-99,-99.0,33.0,-99,-99,-99.0,100.0,23.0,1.1,202604.0
2026040422,253,김해시,留묒쓬,-99.0,24.66,0,0,-99.0,13.9,12.1,-99,-99,-99,-99,-99,-99,-99,-99.0,52.7,-99,-99,-99.0,89.0,34.0,0.6,202604.0
2026040713,232,천안,留묒쓬,-99.0,50.0,0,0,-99.0,11.9,-8.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,23.0,27.0,3.5,202604.0
2026040518,114,원주,留묒쓬,-99.0,45.82,0,0,-99.0,17.0,1.4,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,35.0,27.0,2.3,202604.0
2026040407,982,,留묒쓬,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,,-99.0,202604.0
2026040211,136,안동,留묒쓬,-99.0,31.79,0,0,-99.0,14.6,-0.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,36.0,27.0,4.099999,202604.0
2026040120,243,부안,?먮┝,-99.0,17.37,9,9,-99.0,9.7,4.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,69.0,29.0,1.1,203000.0
2026040319,201,강화,援щ쫫留롮쓬,-99.0,13.91,6,1,-99.0,13.4,4.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,55.0,27.0,2.1,202604.0
2026040100,217,정선군,援щ쫫留롮쓬,-99.0,-99.0,8,7,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,,-99.0,203000.0
2026040712,238,금산,留묒쓬,-99.0,50.0,0,0,-99.0,11.3,-7.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,26.0,27.0,3.3,202604.0
2026040723,253,김해시,留묒쓬,-99.0,35.64,0,0,-99.0,8.1,-2.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,48.0,0.0,0.1,202604.0
2026040712,95,철원,留묒쓬,-99.0,50.0,0,0,-99.0,10.9,-12.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,18.0,27.0,2.1,202604.0
2026040700,273,문경,留묒쓬,-99.0,50.0,0,0,-99.0,8.4,-9.0,-99,-99,-99,-99,-99,-99,-99,-99.0,4.5,-99,-99,-99.0,28.0,32.0,4.0,202604.0
2026040308,155,창원,援щ쫫議곌툑,-99.0,30.51,5,0,-99.0,13.0,1.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,46.0,5.0,0.9,202604.0
2026040103,112,인천,援щ쫫留롮쓬,-99.0,12.33,6,6,-99.0,10.7,7.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,80.0,27.0,0.5,203000.0
2026040309,112,인천,諛뺣Т,10.0,3.82,9,9,-99.0,9.5,6.9,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,84.0,14.0,2.4,202604.0
2026033120,238,금산,援щ쫫留롮쓬,-99.0,50.0,6,6,-99.0,15.1,9.0,-99,-99,-99,-99,-99,-99,-99,-99.0,15.1,-99,-99,-99.0,67.0,16.0,0.7,203000.0
2026040407,203,이천,?먮┝,-99.0,2.83,10,4,-99.0,9.9,9.8,-99,-99,-99,-99,-99,-99,-99,-99.0,5.0,-99,-99,-99.0,100.0,0.0,0.1,202604.0
2026040301,100,대관령,留묒쓬,-99.0,31.32,0,0,-99.0,5.5,-4.099999,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,50.0,27.0,5.4,202604.0
2026040117,212,홍천,?먮┝,-99.0,20.86,10,10,-99.0,13.3,7.9,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,70.0,36.0,1.9,203000.0
2026040222,984,,留묒쓬,-99.0,10.59,0,0,-99.0,6.0,2.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,76.0,23.0,0.7,202604.0
2026040702,257,양산시,援щ쫫留롮쓬,-99.0,48.01,8,0,-99.0,13.0,-5.5,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,27.0,7.0,3.5,202604.0
2026033119,261,해남,?먮┝,-99.0,15.51,10,1,-99.0,13.5,9.9,-99,-99,-99,-99,-99,-99,-99,-99.0,2.4,-99,-99,-99.0,79.0,25.0,1.9,203000.0
2026040505,277,영덕,援щ쫫議곌툑,-99.0,23.75,3,3,-99.0,10.7,6.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,76.0,27.0,2.5,202604.0
2026040108,137,상주,?먮┝,-99.0,14.02,9,4,-99.0,10.1,7.6,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,85.0,2.0,1.3,203000.0
2026040510,262,고흥,援щ쫫議곌툑,-99.0,22.41,5,0,-99.0,10.7,4.099999,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,64.0,27.0,3.5,202604.0
2026040600,289,산청,留묒쓬,-99.0,36.34,0,0,-99.0,8.6,5.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,79.0,11.0,1.0,202604.0
2026040620,255,북창원,?먮┝,-99.0,35.51,9,9,-99.0,14.6,10.6,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,77.0,32.0,3.0,202604.0
2026033111,983,,援щ쫫議곌툑,-99.0,50.0,4,0,-99.0,17.8,6.6,-99,-99,-99,-99,-99,-99,-99,-99.0,6.7,-99,-99,-99.0,48.0,11.0,3.6,203000.0
2026033113,168,여수,援щ쫫議곌툑,-99.0,50.0,4,4,-99.0,18.8,8.7,-99,-99,-99,-99,-99,-99,-99,-99.0,0.7,-99,-99,-99.0,52.0,14.0,3.1,203000.0
2026040214,217,정선군,留묒쓬,-99.0,24.91,1,1,-99.0,16.7,0.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,33.0,23.0,2.0,202604.0
2026040310,243,부안,援щ쫫留롮쓬,-99.0,7.54,7,0,-99.0,14.1,8.0,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,67.0,14.0,1.6,202604.0
2026040116,189,서귀포,?먮┝,-99.0,46.5,10,8,-99.0,15.5,11.4,-99,-99,-99,-99,-99,-99,-99,-99.0,8.9,-99,-99,-99.0,77.0,20.0,2.7,203000.0
2026040610,184,제주,?먮┝,-99.0,27.71,9,8,-99.0,18.3,11.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,64.0,5.0,4.3,202604.0
2026040114,276,청송군,?먮┝,-99.0,35.98,10,4,-99.0,16.399999,5.3,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,48.0,9.0,1.6,203000.0
2026040219,271,봉화,留묒쓬,-99.0,13.98,0,0,-99.0,11.1,2.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,54.0,34.0,2.0,202604.0
2026040108,133,대전,諛뺣Т,10.0,9.49,8,5,-99.0,13.0,9.2,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,78.0,18.0,1.4,203000.0
2026040617,162,통영,援щ쫫留롮쓬,-99.0,16.01,7,7,-99.0,17.0,15.1,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,89.0,23.0,2.4,202604.0
2026040508,261,해남,援щ쫫議곌툑,-99.0,14.16,4,1,-99.0,8.1,4.6,-99,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,79.0,23.0,0.9,202604.0
2026040616,266,광양시,援щ쫫留롮쓬,-99.0,26.68,8,6,-99.0,18.8,15.0,-99,-99,-99,-99,-99,-99,-99,-99.0,0.0,-99,-99,-99.0,79.0,25.0,3.1,202604.0
2026040410,104,북강릉,蹂댄넻鍮꾧퀎??留ㅼ떆3~15mm),63.0,4.87,10,8,-99.0,10.6,10.5,-99,-99,-99,-99,-99,-99,-99,-99.0,6.7,-99,-99,-99.0,100.0,27.0,0.5,202604.0
